0,9,7,0,42
2,9,10,0,81
2,9,3,0,87
2,9,7,0,93
2,9,5,0,60
2,9,8,0,79
3,9,10,0,27
3,9,2,0,88
3,9,7,0,32
3,9,5,0,58
3,9,9,0,28
3,9,0,52,31
3,9,8,0,59
4,9,10,0,56
4,9,2,0,25
4,9,3,0,64
4,9,7,0,71
4,9,9,0,97
4,9,8,0,64
5,9,3,0,58
5,9,7,0,78
5,9,0,52,44
5,9,8,0,86
6,9,10,0,78
6,9,2,0,38
6,9,7,0,60
6,9,5,0,70
6,9,0,52,40
6,9,8,0,36
7,9,10,0,56
7,9,3,0,37
7,9,5,0,79
7,9,0,52,39
7,9,8,0,34
8,9,10,0,79
8,9,2,0,76
8,9,7,0,30
8,9,5,0,90
8,9,9,0,84
8,9,0,52,46
9,9,3,0,24
9,9,7,0,46
9,9,5,0,81
9,9,0,52,63
9,9,8,0,87
10,9,2,0,84
10,9,3,0,35
10,9,7,0,66
10,9,5,0,32
10,9,9,0,51
10,9,0,52,43
10,9,8,0,88
0,10,10,0,36
0,10,2,0,60
0,10,3,0,33
0,10,7,0,42
2,10,10,0,81
2,10,3,0,87
2,10,7,0,93
2,10,5,0,60
2,10,8,0,79
3,10,10,0,27
3,10,2,0,88
3,10,7,0,32
3,10,5,0,58
3,10,9,0,28
3,10,0,52,31
3,10,8,0,59
4,10,10,0,56
4,10,2,0,25
4,10,3,0,64
4,10,7,0,71
4,10,9,0,97
4,10,8,0,64
5,10,3,0,58
5,10,7,0,78
5,10,0,52,44
5,10,8,0,86
6,10,10,0,78
6,10,2,0,38
6,10,7,0,60
6,10,5,0,70
6,10,0,52,40
6,10,8,0,36
7,10,10,0,56
7,10,3,0,37
7,10,5,0,79
7,10,0,52,39
7,10,8,0,34
8,10,10,0,79
8,10,2,0,76
8,10,7,0,30
8,10,5,0,90
8,10,9,0,84
8,10,0,52,46
9,10,3,0,24
9,10,7,0,46
9,10,5,0,81
9,10,0,52,63
9,10,8,0,87
10,10,2,0,84
10,10,3,0,35
10,10,7,0,66
10,10,5,0,32
10,10,9,0,51
10,10,0,52,43
10,10,8,0,88
0,11,10,0,36
0,11,2,0,60
0,11,3,0,33
0,11,7,0,42
2,11,10,0,81
2,11,3,0,87
2,11,7,0,93
2,11,5,0,60
2,11,8,0,79
3,11,10,0,27
3,11,2,0,88
3,11,7,0,32
3,11,5,0,58
3,11,9,0,28
3,11,0,52,31
3,11,8,0,59
4,11,10,0,56
4,11,2,0,25
4,11,3,0,64
4,11,7,0,71
4,11,9,0,97
4,11,8,0,64
5,11,3,0,58
5,11,7,0,78
5,11,0,52,44
5,11,8,0,86
6,11,10,0,78
6,11,2,0,38
6,11,7,0,60
6,11,5,0,70
6,11,0,52,40
6,11,8,0,36
7,11,10,0,56
7,11,3,0,37
7,11,5,0,79
7,11,0,52,39
7,11,8,0,34
8,11,10,0,79
8,11,2,0,76
8,11,7,0,30
8,11,5,0,90
8,11,9,0,84
8,11,0,52,46
9,11,3,0,24
9,11,7,0,46
9,11,5,0,81
9,11,0,52,63
9,11,8,0,87
10,11,2,0,84
10,11,3,0,35
10,11,7,0,66
10,11,5,0,32
10,11,9,0,51
10,11,0,52,43
10,11,8,0,88
0,12,10,0,36
0,12,2,0,60
0,12,3,0,33
0,12,7,0,42
2,12,10,0,81
2,12,3,0,87
2,12,7,0,93
2,12,5,0,60
2,12,8,0,79
3,12,10,0,27
3,12,2,0,88
3,12,7,0,32
3,12,5,0,58
3,12,9,0,28
3,12,0,52,31
3,12,8,0,59
4,12,10,0,56
4,12,2,0,25
4,12,3,0,64
4,12,7,0,71
4,12,9,0,97
4,12,8,0,64
5,12,3,0,58
5,12,7,0,78
5,12,0,52,44
5,12,8,0,86
6,12,10,0,78
6,12,2,0,38
6,12,7,0,60
6,12,5,0,70
6,12,0,52,40
6,12,8,0,36
7,12,10,0,56
7,12,3,0,37
7,12,5,0,79
7,12,0,52,39
7,12,8,0,34
8,12,10,0,79
8,12,2,0,76
8,12,7,0,30
8,12,5,0,90
8,12,9,0,84
8,12,0,52,46
9,12,3,0,24
9,12,7,0,46
9,12,5,0,81
9,12,0,52,63
9,12,8,0,87
10,12,2,0,84
10,12,3,0,35
10,12,7,0,66
10,12,5,0,32
10,12,9,0,51
10,12,0,52,43
10,12,8,0,88
0,14,10,0,36
0,14,2,0,60
0,14,3,0,33
0,14,7,0,42
0,14,6,0,36
2,14,10,0,81
2,14,3,0,87
2,14,7,0,93
2,14,5,0,60
2,14,8,0,79
3,14,10,0,27
3,14,2,0,88
3,14,7,0,32
3,14,5,0,58
3,14,9,0,28
3,14,0,52,31
3,14,8,0,59
3,14,6,0,70
4,14,10,0,56
4,14,2,0,25
4,14,3,0,64
4,14,7,0,71
4,14,9,0,97
4,14,8,0,64
4,14,6,0,39
5,14,3,0,58
5,14,7,0,78
5,14,0,52,44
5,14,8,0,86
5,14,6,0,70
6,14,10,0,78
6,14,2,0,38
6,14,7,0,60
6,14,5,0,70
6,14,0,52,40
6,14,8,0,36
7,14,10,0,56
7,14,3,0,37
7,14,5,0,79
7,14,0,52,39
7,14,8,0,34
7,14,6,0,59
8,14,10,0,79
8,14,2,0,76
8,14,7,0,30
8,14,5,0,90
8,14,9,0,84
8,14,0,52,46
9,14,3,0,24
9,14,7,0,46
9,14,5,0,81
9,14,0,52,63
9,14,8,0,87
10,14,2,0,84
10,14,3,0,35
10,14,7,0,66
10,14,5,0,32
10,14,9,0,51
10,14,0,52,43
10,14,8,0,88
10,14,6,0,82
0,15,10,0,36
0,15,2,0,60
0,15,3,0,33
0,15,7,0,42
0,15,6,0,36
2,15,10,0,81
2,15,3,0,87
2,15,7,0,93
2,15,5,0,60
2,15,8,0,79
3,15,10,0,27
3,15,2,0,88
3,15,7,0,32
3,15,5,0,58
3,15,9,0,28
3,15,0,52,31
3,15,8,0,59
3,15,6,0,70
4,15,10,0,56
4,15,2,0,25
4,15,3,0,64
4,15,7,0,71
4,15,9,0,97
4,15,8,0,64
4,15,6,0,39
5,15,3,0,58
5,15,7,0,78
5,15,0,52,44
5,15,8,0,86
5,15,6,0,70
6,15,10,0,78
6,15,2,0,38
6,15,7,0,60
6,15,5,0,70
6,15,0,52,40
6,15,8,0,36
7,15,10,0,56
7,15,3,0,37
7,15,5,0,79
7,15,0,52,39
7,15,8,0,34
7,15,6,0,59
8,15,10,0,79
8,15,2,0,76
8,15,7,0,30
8,15,5,0,90
8,15,9,0,84
8,15,0,52,46
9,15,3,0,24
9,15,7,0,46
9,15,5,0,81
9,15,0,52,63
9,15,8,0,87
10,15,2,0,84
10,15,3,0,35
10,15,7,0,66
10,15,5,0,32
10,15,9,0,51
10,15,0,52,43
10,15,8,0,88
10,15,6,0,82
0,16,10,0,36
0,16,2,0,60
0,16,3,0,33
0,16,7,0,42
0,16,6,0,36
0,16,4,0,34
2,16,10,0,81
2,16,3,0,87
2,16,7,0,93
2,16,5,0,60
2,16,8,0,79
2,16,4,0,36
3,16,10,0,27
3,16,2,0,88
3,16,7,0,32
3,16,5,0,58
3,16,9,0,28
3,16,0,52,31
3,16,8,0,59
3,16,6,0,70
3,16,4,0,70
4,16,10,0,56
4,16,2,0,25
4,16,3,0,64
4,16,7,0,71
4,16,9,0,97
4,16,8,0,64
4,16,6,0,39
5,16,3,0,58
5,16,7,0,78
5,16,0,52,44
5,16,8,0,86
5,16,6,0,70
5,16,4,0,32
6,16,10,0,78
6,16,2,0,38
6,16,7,0,60
6,16,5,0,70
6,16,0,52,40
6,16,8,0,36
6,16,4,0,38
7,16,10,0,56
7,16,3,0,37
7,16,5,0,79
7,16,0,52,39
7,16,8,0,34
7,16,6,0,59
7,16,4,0,72
8,16,10,0,79
8,16,2,0,76
8,16,7,0,30
8,16,5,0,90
8,16,9,0,84
8,16,0,52,46
9,16,3,0,24
9,16,7,0,46
9,16,5,0,81
9,16,0,52,63
9,16,8,0,87
10,16,2,0,84
10,16,3,0,35
10,16,7,0,66
10,16,5,0,32
10,16,9,0,51
10,16,0,52,43
10,16,8,0,88
10,16,6,0,82
10,16,4,0,61
0,18,10,0,45
0,18,2,0,60
0,18,3,0,33
0,18,7,0,42
0,18,6,0,36
0,18,4,0,34
2,18,10,0,94
2,18,3,0,87
2,18,7,0,93
2,18,5,0,60
2,18,8,0,79
2,18,4,0,36
3,18,10,0,33
3,18,2,0,88
3,18,7,0,32
3,18,5,0,58
3,18,9,0,28
3,18,0,52,31
3,18,8,0,59
3,18,6,0,70
3,18,4,0,70
4,18,10,0,59
4,18,2,0,25
4,18,3,0,64
4,18,7,0,71
4,18,9,0,97
4,18,8,0,64
4,18,6,0,39
5,18,3,0,58
5,18,7,0,78
5,18,0,52,44
5,18,8,0,86
5,18,6,0,70
5,18,4,0,32
6,18,10,0,82
6,18,2,0,38
6,18,7,0,60
6,18,5,0,70
6,18,0,52,40
6,18,8,0,36
6,18,4,0,38
7,18,10,0,56
7,18,3,0,37
7,18,5,0,79
7,18,0,52,39
7,18,8,0,34
7,18,6,0,59
7,18,4,0,72
8,18,10,0,86
8,18,2,0,76
8,18,7,0,30
8,18,5,0,90
8,18,9,0,84
8,18,0,52,46
9,18,3,0,24
9,18,7,0,46
9,18,5,0,81
9,18,0,52,63
9,18,8,0,87
9,18,10,0,56
10,18,2,0,84
10,18,3,0,35
10,18,7,0,66
10,18,5,0,32
10,18,9,0,51
10,18,0,52,43
10,18,8,0,88
10,18,6,0,82
10,18,4,0,61
0,19,10,0,45
0,19,2,0,63
0,19,3,0,36
0,19,7,0,42
0,19,6,0,36
0,19,4,0,34
2,19,10,0,94
2,19,3,0,101
2,19,7,0,93
2,19,5,0,60
2,19,8,0,79
2,19,4,0,36
3,19,10,0,33
3,19,2,0,97
3,19,7,0,32
3,19,5,0,58
3,19,9,0,28
3,19,0,52,31
3,19,8,0,59
3,19,6,0,70
3,19,4,0,70
4,19,10,0,59
4,19,2,0,35
4,19,3,0,68
4,19,7,0,71
4,19,9,0,97
4,19,8,0,64
4,19,6,0,39
5,19,3,0,62
5,19,7,0,78
5,19,0,52,44
5,19,8,0,86
5,19,6,0,70
5,19,4,0,32
5,19,2,0,66
6,19,10,0,82
6,19,2,0,38
6,19,7,0,60
6,19,5,0,70
6,19,0,52,40
6,19,8,0,36
6,19,4,0,38
6,19,3,0,71
7,19,10,0,56
7,19,3,0,38
7,19,5,0,79
7,19,0,52,39
7,19,8,0,34
7,19,6,0,59
7,19,4,0,72
7,19,2,0,99
8,19,10,0,86
8,19,2,0,79
8,19,7,0,30
8,19,5,0,90
8,19,9,0,84
8,19,0,52,46
8,19,3,0,62
9,19,3,0,24
9,19,7,0,46
9,19,5,0,81
9,19,0,52,63
9,19,8,0,87
9,19,10,0,56
10,19,2,0,91
10,19,3,0,34
10,19,7,0,66
10,19,5,0,32
10,19,9,0,51
10,19,0,52,43
10,19,8,0,88
10,19,6,0,82
10,19,4,0,61
0,20,10,0,45
0,20,2,0,63
0,20,3,0,36
0,20,7,0,42
0,20,6,0,36
0,20,4,0,34
0,20,5,0,45
0,20,9,0,69
2,20,10,0,94
2,20,3,0,101
2,20,7,0,98
2,20,5,0,68
2,20,8,0,79
2,20,4,0,36
3,20,10,0,33
3,20,2,0,97
3,20,7,0,36
3,20,5,0,60
3,20,9,0,28
3,20,0,52,31
3,20,8,0,59
3,20,6,0,70
3,20,4,0,70
4,20,10,0,59
4,20,2,0,35
4,20,3,0,68
4,20,7,0,77
4,20,9,0,97
4,20,8,0,64
4,20,6,0,39
5,20,3,0,62
5,20,7,0,81
5,20,0,52,44
5,20,8,0,86
5,20,6,0,70
5,20,4,0,32
5,20,2,0,66
5,20,9,0,89
6,20,10,0,82
6,20,2,0,38
6,20,7,0,57
6,20,5,0,70
6,20,0,52,40
6,20,8,0,36
6,20,4,0,38
6,20,3,0,71
7,20,10,0,56
7,20,3,0,38
7,20,5,0,83
7,20,0,52,39
7,20,8,0,34
7,20,6,0,59
7,20,4,0,72
7,20,2,0,99
7,20,9,0,56
8,20,10,0,86
8,20,2,0,79
8,20,7,0,36
8,20,5,0,90
8,20,9,0,88
8,20,0,52,46
8,20,3,0,62
9,20,3,0,24
9,20,7,0,51
9,20,5,0,92
9,20,0,52,63
9,20,8,0,87
9,20,10,0,56
10,20,2,0,91
10,20,3,0,34
10,20,7,0,70
10,20,5,0,32
10,20,9,0,55
10,20,0,52,43
10,20,8,0,88
10,20,6,0,82
10,20,4,0,61
0,21,10,0,45
0,21,2,0,63
0,21,3,0,36
0,21,7,0,42
0,21,6,0,36
0,21,4,0,34
0,21,5,0,45
0,21,9,0,69
0,21,8,0,51
2,21,10,0,94
2,21,3,0,101
2,21,7,0,98
2,21,5,0,68
2,21,8,0,76
2,21,4,0,36
3,21,10,0,33
3,21,2,0,97
3,21,7,0,36
3,21,5,0,60
3,21,9,0,28
3,21,0,52,31
3,21,8,0,59
3,21,6,0,70
3,21,4,0,70
4,21,10,0,59
4,21,2,0,35
4,21,3,0,68
4,21,7,0,77
4,21,9,0,97
4,21,8,0,68
4,21,6,0,39
5,21,3,0,62
5,21,7,0,81
5,21,0,52,44
5,21,8,0,89
5,21,6,0,70
5,21,4,0,32
5,21,2,0,66
5,21,9,0,89
6,21,10,0,82
6,21,2,0,38
6,21,7,0,57
6,21,5,0,70
6,21,0,52,40
6,21,8,0,37
6,21,4,0,38
6,21,3,0,71
7,21,10,0,56
7,21,3,0,38
7,21,5,0,83
7,21,0,52,39
7,21,8,0,37
7,21,6,0,59
7,21,4,0,72
7,21,2,0,99
7,21,9,0,56
8,21,10,0,86
8,21,2,0,79
8,21,7,0,36
8,21,5,0,90
8,21,9,0,88
8,21,0,52,46
8,21,3,0,62
9,21,3,0,24
9,21,7,0,51
9,21,5,0,92
9,21,0,52,63
9,21,8,0,87
9,21,10,0,56
10,21,2,0,91
10,21,3,0,34
10,21,7,0,70
10,21,5,0,32
10,21,9,0,55
10,21,0,52,43
10,21,8,0,88
10,21,6,0,82
10,21,4,0,61
0,23,10,0,45
0,23,2,0,63
0,23,3,0,36
0,23,7,0,42
0,23,6,0,36
0,23,4,0,34
0,23,5,0,45
0,23,9,0,69
0,23,8,0,51
2,23,10,0,94
2,23,3,0,101
2,23,7,0,98
2,23,5,0,68
2,23,8,0,76
2,23,4,0,36
2,23,0,52,60
3,23,10,0,33
3,23,2,0,97
3,23,7,0,36
3,23,5,0,60
3,23,9,0,28
3,23,0,52,31
3,23,8,0,59
3,23,6,0,70
3,23,4,0,70
4,23,10,0,59
4,23,2,0,35
4,23,3,0,68
4,23,7,0,77
4,23,9,0,97
4,23,8,0,68
4,23,6,0,39
4,23,0,52,36
5,23,3,0,62
5,23,7,0,81
5,23,0,52,44
5,23,8,0,89
5,23,6,0,70
5,23,4,0,32
5,23,2,0,66
5,23,9,0,89
6,23,10,0,82
6,23,2,0,38
6,23,7,0,57
6,23,5,0,70
6,23,0,52,42
6,23,8,0,37
6,23,4,0,38
6,23,3,0,71
7,23,10,0,56
7,23,3,0,38
7,23,5,0,83
7,23,0,52,39
7,23,8,0,37
7,23,6,0,59
7,23,4,0,72
7,23,2,0,99
7,23,9,0,56
8,23,10,0,86
8,23,2,0,79
8,23,7,0,36
8,23,5,0,90
8,23,9,0,88
8,23,0,52,52
8,23,3,0,62
9,23,3,0,24
9,23,7,0,51
9,23,5,0,92
9,23,0,52,68
9,23,8,0,87
9,23,10,0,56
10,23,2,0,91
10,23,3,0,34
10,23,7,0,70
10,23,5,0,32
10,23,9,0,55
10,23,0,52,43
10,23,8,0,88
10,23,6,0,82
10,23,4,0,61
0,24,10,0,45
0,24,2,0,63
0,24,3,0,36
0,24,7,0,42
0,24,6,0,36
0,24,4,0,34
0,24,5,0,45
0,24,9,0,69
0,24,8,0,51
2,24,10,0,94
2,24,3,0,101
2,24,7,0,98
2,24,5,0,68
2,24,8,0,76
2,24,4,0,36
2,24,0,52,60
3,24,10,0,33
3,24,2,0,97
3,24,7,0,36
3,24,5,0,60
3,24,9,0,28
3,24,0,52,31
3,24,8,0,59
3,24,6,0,70
3,24,4,0,70
4,24,10,0,59
4,24,2,0,35
4,24,3,0,68
4,24,7,0,77
4,24,9,0,97
4,24,8,0,68
4,24,6,0,39
4,24,0,52,36
5,24,3,0,62
5,24,7,0,81
5,24,0,52,44
5,24,8,0,89
5,24,6,0,70
5,24,4,0,32
5,24,2,0,66
5,24,9,0,89
6,24,10,0,82
6,24,2,0,38
6,24,7,0,57
6,24,5,0,70
6,24,0,52,42
6,24,8,0,37
6,24,4,0,38
6,24,3,0,71
7,24,10,0,56
7,24,3,0,38
7,24,5,0,83
7,24,0,52,39
7,24,8,0,37
7,24,6,0,59
7,24,4,0,72
7,24,2,0,99
7,24,9,0,56
8,24,10,0,86
8,24,2,0,79
8,24,7,0,36
8,24,5,0,90
8,24,9,0,88
8,24,0,52,52
8,24,3,0,62
9,24,3,0,24
9,24,7,0,51
9,24,5,0,92
9,24,0,52,68
9,24,8,0,87
9,24,10,0,56
10,24,2,0,91
10,24,3,0,34
10,24,7,0,70
10,24,5,0,32
10,24,9,0,55
10,24,0,52,43
10,24,8,0,88
10,24,6,0,82
10,24,4,0,61
0,25,10,0,45
0,25,2,0,63
0,25,3,0,36
0,25,7,0,42
0,25,6,0,36
0,25,4,0,34
0,25,5,0,45
0,25,9,0,69
0,25,8,0,51
2,25,10,0,94
2,25,3,0,101
2,25,7,0,98
2,25,5,0,68
2,25,8,0,76
2,25,4,0,36
2,25,0,52,60
3,25,10,0,33
3,25,2,0,97
3,25,7,0,36
3,25,5,0,60
3,25,9,0,28
3,25,0,52,31
3,25,8,0,59
3,25,6,0,70
3,25,4,0,70
4,25,10,0,59
4,25,2,0,35
4,25,3,0,68
4,25,7,0,77
4,25,9,0,97
4,25,8,0,68
4,25,6,0,39
4,25,0,52,36
5,25,3,0,62
5,25,7,0,81
5,25,0,52,44
5,25,8,0,89
5,25,6,0,70
5,25,4,0,32
5,25,2,0,66
5,25,9,0,89
6,25,10,0,82
6,25,2,0,38
6,25,7,0,57
6,25,5,0,70
6,25,0,52,42
6,25,8,0,37
6,25,4,0,38
6,25,3,0,71
7,25,10,0,56
7,25,3,0,38
7,25,5,0,83
7,25,0,52,39
7,25,8,0,37
7,25,6,0,59
7,25,4,0,72
7,25,2,0,99
7,25,9,0,56
8,25,10,0,86
8,25,2,0,79
8,25,7,0,36
8,25,5,0,90
8,25,9,0,88
8,25,0,52,52
8,25,3,0,62
9,25,3,0,24
9,25,7,0,51
9,25,5,0,92
9,25,0,52,68
9,25,8,0,87
9,25,10,0,56
10,25,2,0,91
10,25,3,0,34
10,25,7,0,70
10,25,5,0,32
10,25,9,0,55
10,25,0,52,43
10,25,8,0,88
10,25,6,0,82
10,25,4,0,61
0,27,10,0,45
0,27,2,0,63
0,27,3,0,36
0,27,7,0,42
0,27,6,0,36
0,27,4,0,34
0,27,5,0,45
0,27,9,0,69
0,27,8,0,51
2,27,10,0,94
2,27,3,0,101
2,27,7,0,98
2,27,5,0,68
2,27,8,0,76
2,27,4,0,36
2,27,0,52,60
3,27,10,0,33
3,27,2,0,97
3,27,7,0,36
3,27,5,0,60
3,27,9,0,28
3,27,0,52,31
3,27,8,0,59
3,27,6,0,70
3,27,4,0,70
4,27,10,0,59
4,27,2,0,35
4,27,3,0,68
4,27,7,0,77
4,27,9,0,97
4,27,8,0,68
4,27,6,0,39
4,27,0,52,36
5,27,3,0,62
5,27,7,0,81
5,27,0,52,44
5,27,8,0,89
5,27,6,0,70
5,27,4,0,32
5,27,2,0,66
5,27,9,0,89
6,27,10,0,82
6,27,2,0,38
6,27,7,0,57
6,27,5,0,70
6,27,0,52,42
6,27,8,0,37
6,27,4,0,38
6,27,3,0,71
7,27,10,0,56
7,27,3,0,38
7,27,5,0,83
7,27,0,52,39
7,27,8,0,37
7,27,6,0,59
7,27,4,0,72
7,27,2,0,99
7,27,9,0,56
8,27,10,0,86
8,27,2,0,79
8,27,7,0,36
8,27,5,0,90
8,27,9,0,88
8,27,0,52,52
8,27,3,0,62
9,27,3,0,24
9,27,7,0,51
9,27,5,0,92
9,27,0,52,68
9,27,8,0,87
9,27,10,0,56
10,27,2,0,91
10,27,3,0,34
10,27,7,0,70
10,27,5,0,32
10,27,9,0,55
10,27,0,52,43
10,27,8,0,88
10,27,6,0,82
10,27,4,0,61
0,28,10,0,45
0,28,2,0,63
0,28,3,0,36
0,28,7,0,42
0,28,6,0,36
0,28,4,0,34
0,28,5,0,45
0,28,9,0,69
0,28,8,0,51
2,28,10,0,94
2,28,3,0,101
2,28,7,0,98
2,28,5,0,68
2,28,8,0,76
2,28,4,0,36
2,28,0,52,60
3,28,10,0,33
3,28,2,0,97
3,28,7,0,36
3,28,5,0,60
3,28,9,0,28
3,28,0,52,31
3,28,8,0,59
3,28,6,0,70
3,28,4,0,70
4,28,10,0,59
4,28,2,0,35
4,28,3,0,68
4,28,7,0,77
4,28,9,0,97
4,28,8,0,68
4,28,6,0,39
4,28,0,52,36
5,28,3,0,62
5,28,7,0,81
5,28,0,52,44
5,28,8,0,89
5,28,6,0,70
5,28,4,0,32
5,28,2,0,66
5,28,9,0,89
6,28,10,0,82
6,28,2,0,38
6,28,7,0,57
6,28,5,0,70
6,28,0,52,42
6,28,8,0,37
6,28,4,0,38
6,28,3,0,71
7,28,10,0,56
7,28,3,0,38
7,28,5,0,83
7,28,0,52,39
7,28,8,0,37
7,28,6,0,59
7,28,4,0,72
7,28,2,0,99
7,28,9,0,56
8,28,10,0,86
8,28,2,0,79
8,28,7,0,36
8,28,5,0,90
8,28,9,0,88
8,28,0,52,52
8,28,3,0,62
9,28,3,0,24
9,28,7,0,51
9,28,5,0,92
9,28,0,52,68
9,28,8,0,87
9,28,10,0,56
10,28,2,0,91
10,28,3,0,34
10,28,7,0,70
10,28,5,0,32
10,28,9,0,55
10,28,0,52,43
10,28,8,0,88
10,28,6,0,82
10,28,4,0,61
0,29,10,0,45
0,29,2,0,63
0,29,3,0,36
0,29,7,0,42
0,29,6,0,37
0,29,4,0,34
0,29,5,0,45
0,29,9,0,69
0,29,8,0,51
2,29,10,0,94
2,29,3,0,101
2,29,7,0,98
2,29,5,0,68
2,29,8,0,76
2,29,4,0,36
2,29,0,52,60
2,29,6,0,45
3,29,10,0,33
3,29,2,0,97
3,29,7,0,36
3,29,5,0,60
3,29,9,0,28
3,29,0,52,31
3,29,8,0,59
3,29,6,0,72
3,29,4,0,70
4,29,10,0,59
4,29,2,0,35
4,29,3,0,68
4,29,7,0,77
4,29,9,0,97
4,29,8,0,68
4,29,6,0,38
4,29,0,52,36
5,29,3,0,62
5,29,7,0,81
5,29,0,52,44
5,29,8,0,89
5,29,6,0,68
5,29,4,0,32
5,29,2,0,66
5,29,9,0,89
6,29,10,0,82
6,29,2,0,38
6,29,7,0,57
6,29,5,0,70
6,29,0,52,42
6,29,8,0,37
6,29,4,0,38
6,29,3,0,71
7,29,10,0,56
7,29,3,0,38
7,29,5,0,83
7,29,0,52,39
7,29,8,0,37
7,29,6,0,59
7,29,4,0,72
7,29,2,0,99
7,29,9,0,56
8,29,10,0,86
8,29,2,0,79
8,29,7,0,36
8,29,5,0,90
8,29,9,0,88
8,29,0,52,52
8,29,3,0,62
8,29,6,0,38
9,29,3,0,24
9,29,7,0,51
9,29,5,0,92
9,29,0,52,68
9,29,8,0,87
9,29,10,0,56
10,29,2,0,91
10,29,3,0,34
10,29,7,0,70
10,29,5,0,32
10,29,9,0,55
10,29,0,52,43
10,29,8,0,88
10,29,6,0,82
10,29,4,0,61
0,30,10,0,45
0,30,2,0,63
0,30,3,0,36
0,30,7,0,42
0,30,6,0,37
0,30,4,0,35
0,30,5,0,45
0,30,9,0,69
0,30,8,0,51
2,30,10,0,94
2,30,3,0,101
2,30,7,0,98
2,30,5,0,68
2,30,8,0,76
2,30,4,0,37
2,30,0,52,60
2,30,6,0,45
3,30,10,0,33
3,30,2,0,97
3,30,7,0,36
3,30,5,0,60
3,30,9,0,28
3,30,0,52,31
3,30,8,0,59
3,30,6,0,72
3,30,4,0,70
4,30,10,0,59
4,30,2,0,35
4,30,3,0,68
4,30,7,0,77
4,30,9,0,97
4,30,8,0,68
4,30,6,0,38
4,30,0,52,36
5,30,3,0,62
5,30,7,0,81
5,30,0,52,44
5,30,8,0,89
5,30,6,0,68
5,30,4,0,33
5,30,2,0,66
5,30,9,0,89
6,30,10,0,82
6,30,2,0,38
6,30,7,0,57
6,30,5,0,70
6,30,0,52,42
6,30,8,0,37
6,30,4,0,32
6,30,3,0,71
7,30,10,0,56
7,30,3,0,38
7,30,5,0,83
7,30,0,52,39
7,30,8,0,37
7,30,6,0,59
7,30,4,0,74
7,30,2,0,99
7,30,9,0,56
8,30,10,0,86
