0,15,1,1,51,51,0,5
1,15,1,1,50,54,0,0
2,15,1,1,0,0,0,5
3,15,1,1,0,0,0,8
4,15,1,1,0,0,0,7
5,15,1,1,0,0,0,5
6,15,1,1,0,0,0,6
7,15,1,1,0,0,0,6
8,15,1,1,0,0,0,6
9,15,1,1,0,0,0,5
10,15,1,1,0,0,0,8
0,16,1,1,51,51,0,6
1,16,1,1,50,54,0,0
2,16,1,1,0,0,0,6
3,16,1,1,0,0,0,9
4,16,1,1,0,0,0,7
5,16,1,1,0,0,0,6
6,16,1,1,0,0,0,7
7,16,1,1,0,0,0,7
8,16,1,1,0,0,0,6
9,16,1,1,0,0,0,5
10,16,1,1,0,0,0,9
0,18,1,1,51,51,0,6
1,18,1,1,50,54,0,0
2,18,1,1,0,0,0,6
3,18,1,1,0,0,0,9
4,18,1,1,0,0,0,7
5,18,1,1,0,0,0,6
6,18,1,1,0,0,0,7
7,18,1,1,0,0,0,7
8,18,1,1,0,0,0,6
9,18,1,1,0,0,0,6
10,18,1,1,0,0,0,9
0,19,1,1,51,51,0,6
1,19,1,1,50,54,0,0
2,19,1,1,0,0,0,6
3,19,1,1,0,0,0,9
4,19,1,1,0,0,0,7
5,19,1,1,0,0,0,7
6,19,1,1,0,0,0,8
7,19,1,1,0,0,0,8
8,19,1,1,0,0,0,7
9,19,1,1,0,0,0,6
10,19,1,1,0,0,0,9
0,20,1,1,51,51,0,8
1,20,1,1,50,54,0,0
2,20,1,1,0,0,0,6
3,20,1,1,0,0,0,9
4,20,1,1,0,0,0,7
5,20,1,1,0,0,0,8
6,20,1,1,0,0,0,8
7,20,1,1,0,0,0,9
8,20,1,1,0,0,0,7
9,20,1,1,0,0,0,6
10,20,1,1,0,0,0,9
0,21,1,1,51,51,0,9
1,21,1,1,50,54,0,0
2,21,1,1,0,0,1,6
3,21,1,1,0,0,0,9
4,21,1,1,0,0,0,7
5,21,1,1,0,0,0,8
6,21,1,1,0,0,0,8
7,21,1,1,0,0,0,9
8,21,1,1,0,0,0,7
9,21,1,1,0,0,0,6
10,21,1,1,0,0,0,9
0,23,1,1,51,51,0,9
1,23,1,1,50,54,0,0
2,23,1,1,0,0,0,7
3,23,1,1,0,0,0,9
4,23,1,1,0,0,0,8
5,23,1,1,0,0,0,8
6,23,1,1,0,0,0,8
7,23,1,1,0,0,0,9
8,23,1,1,0,0,0,7
9,23,1,1,0,0,0,6
10,23,1,1,0,0,0,9
0,24,1,1,51,51,0,9
1,24,1,1,50,54,0,0
2,24,1,1,0,0,0,7
3,24,1,1,0,0,0,9
4,24,1,1,0,0,0,8
5,24,1,1,0,0,0,8
6,24,1,1,0,0,0,8
7,24,1,1,0,0,0,9
8,24,1,1,0,0,0,7
9,24,1,1,0,0,0,6
10,24,1,1,0,0,0,9
0,25,1,1,51,51,0,9
1,25,1,1,50,54,0,0
2,25,1,1,0,0,0,7
3,25,1,1,0,0,0,9
4,25,1,1,0,0,0,8
5,25,1,1,0,0,0,8
6,25,1,1,0,0,0,8
7,25,1,1,0,0,0,9
8,25,1,1,0,0,0,7
9,25,1,1,0,0,0,6
10,25,1,1,0,0,0,9
0,27,1,1,51,51,0,9
1,27,1,1,50,54,0,0
2,27,1,1,0,0,0,7
3,27,1,1,0,0,0,9
4,27,1,1,0,0,0,8
5,27,1,1,0,0,0,8
6,27,1,1,0,0,0,8
7,27,1,1,0,0,0,9
8,27,1,1,0,0,0,7
9,27,1,1,0,0,0,6
10,27,1,1,0,0,0,9
0,28,1,1,51,51,0,9
1,28,1,1,50,54,0,0
2,28,1,1,0,0,0,7
3,28,1,1,0,0,0,9
4,28,1,1,0,0,0,8
5,28,1,1,0,0,0,8
6,28,1,1,0,0,0,8
7,28,1,1,0,0,0,9
8,28,1,1,0,0,0,7
9,28,1,1,0,0,0,6
10,28,1,1,0,0,0,9
0,29,1,1,51,51,0,9
1,29,1,1,50,54,0,0
2,29,1,1,0,0,0,8
3,29,1,1,0,0,0,9
4,29,1,1,0,0,0,8
5,29,1,1,0,0,0,8
6,29,1,1,0,0,0,8
7,29,1,1,0,0,0,9
8,29,1,1,0,0,0,8
9,29,1,1,0,0,0,6
10,29,1,1,0,0,0,9
0,30,1,1,51,51,0,9
1,30,1,1,50,54,0,0
2,30,1,1,0,0,0,8
3,30,1,1,0,0,0,9
4,30,1,1,0,0,0,8
5,30,1,1,0,0,0,8
6,30,1,1,0,0,0,8
7,30,1,1,0,0,0,9
8,30,1,1,0,0,0,9
9,30,1,1,0,0,0,6
10,30,1,1,0,0,0,9
0,32,1,1,51,51,0,9
1,32,1,1,50,54,0,0
2,32,1,1,0,0,0,8
3,32,1,1,0,0,1,9
4,32,1,1,0,0,0,8
5,32,1,1,0,0,0,8
6,32,1,1,0,0,0,8
7,32,1,1,0,0,0,9
8,32,1,1,0,0,0,9
9,32,1,1,0,0,0,6
10,32,1,1,0,0,0,9
0,33,1,1,51,51,0,9
1,33,1,1,50,54,0,0
2,33,1,1,0,0,0,8
3,33,1,1,0,0,0,9
4,33,1,1,0,0,0,8
5,33,1,1,0,0,0,9
6,33,1,1,0,0,0,8
7,33,1,1,0,0,0,9
8,33,1,1,0,0,0,9
9,33,1,1,0,0,0,6
10,33,1,1,0,0,0,9
0,34,1,1,51,51,0,9
1,34,1,1,50,54,0,0
2,34,1,1,0,0,0,8
3,34,1,1,0,0,0,9
4,34,1,1,0,0,0,8
5,34,1,1,0,0,0,9
6,34,1,1,0,0,0,8
7,34,1,1,0,0,0,9
8,34,1,1,0,0,0,9
9,34,1,1,0,0,0,6
10,34,1,1,0,0,0,9
0,36,1,1,51,51,0,9
1,36,1,1,50,54,0,0
2,36,1,1,0,0,0,8
3,36,1,1,0,0,0,9
4,36,1,1,0,0,0,9
5,36,1,1,0,0,0,9
6,36,1,1,0,0,0,8
7,36,1,1,0,0,0,9
8,36,1,1,0,0,0,9
9,36,1,1,0,0,0,6
10,36,1,1,0,0,0,9
0,37,1,1,51,51,0,9
1,37,1,1,50,54,0,0
2,37,1,1,0,0,0,8
3,37,1,1,0,0,0,9
4,37,1,1,0,0,0,9
5,37,1,1,0,0,0,9
6,37,1,1,0,0,0,8
7,37,1,1,0,0,0,9
8,37,1,1,0,0,0,9
9,37,1,1,0,0,0,6
10,37,1,1,0,0,0,9
0,38,1,1,51,51,0,9
1,38,1,1,50,54,0,0
2,38,1,1,0,0,0,8
3,38,1,1,0,0,0,9
4,38,1,1,0,0,0,9
5,38,1,1,0,0,0,9
6,38,1,1,0,0,0,8
7,38,1,1,0,0,0,9
8,38,1,1,0,0,0,9
9,38,1,1,0,0,0,6
10,38,1,1,0,0,0,9
0,40,1,1,51,51,0,9
1,40,1,1,50,54,0,0
2,40,1,1,0,0,0,8
3,40,1,1,0,0,0,9
4,40,1,1,0,0,0,9
5,40,1,1,0,0,0,9
6,40,1,1,0,0,0,8
7,40,1,1,0,0,0,9
8,40,1,1,0,0,0,9
9,40,1,1,0,0,0,6
10,40,1,1,0,0,0,9
0,41,1,1,51,51,0,9
1,41,1,1,50,54,0,0
2,41,1,1,0,0,0,8
3,41,1,1,0,0,0,9
4,41,1,1,0,0,1,9
5,41,1,1,0,0,0,9
6,41,1,1,0,0,0,8
7,41,1,1,0,0,0,9
8,41,1,1,0,0,0,9
9,41,1,1,0,0,0,6
10,41,1,1,0,0,0,9
0,42,1,1,51,51,0,9
1,42,1,1,50,54,0,0
2,42,1,1,0,0,0,8
3,42,1,1,0,0,0,9
4,42,1,1,0,0,0,9
5,42,1,1,0,0,0,9
6,42,1,1,0,0,0,8
7,42,1,1,0,0,0,9
8,42,1,1,0,0,0,9
9,42,1,1,0,0,0,6
10,42,1,1,0,0,0,9
0,43,1,1,51,51,0,9
1,43,1,1,50,54,0,0
2,43,1,1,0,0,0,8
3,43,1,1,0,0,0,9
4,43,1,1,0,0,0,9
5,43,1,1,0,0,0,9
6,43,1,1,0,0,0,8
7,43,1,1,0,0,0,9
8,43,1,1,0,0,0,9
9,43,1,1,0,0,0,6
10,43,1,1,0,0,0,9
0,45,1,1,51,51,0,9
1,45,1,1,50,54,0,0
2,45,1,1,0,0,0,8
3,45,1,1,0,0,0,9
4,45,1,1,0,0,0,9
5,45,1,1,0,0,0,9
6,45,1,1,0,0,0,8
7,45,1,1,0,0,0,9
8,45,1,1,0,0,0,9
9,45,1,1,0,0,0,6
10,45,1,1,0,0,0,9
0,46,1,1,51,51,0,9
1,46,1,1,50,54,0,0
2,46,1,1,0,0,0,8
3,46,1,1,0,0,0,9
4,46,1,1,0,0,0,9
5,46,1,1,0,0,0,9
6,46,1,1,0,0,0,8
7,46,1,1,0,0,0,9
8,46,1,1,0,0,0,9
9,46,1,1,0,0,0,6
10,46,1,1,0,0,0,9
0,47,1,1,51,51,0,9
1,47,1,1,50,54,0,0
2,47,1,1,0,0,0,8
3,47,1,1,0,0,0,9
4,47,1,1,0,0,0,9
5,47,1,1,0,0,0,9
6,47,1,1,0,0,0,8
7,47,1,1,0,0,0,9
8,47,1,1,0,0,0,9
9,47,1,1,0,0,0,6
10,47,1,1,0,0,0,9
0,49,1,1,51,51,0,9
1,49,1,1,50,54,0,0
2,49,1,1,0,0,0,8
3,49,1,1,0,0,0,9
4,49,1,1,0,0,0,9
5,49,1,1,0,0,0,9
6,49,1,1,0,0,0,8
7,49,1,1,0,0,0,9
8,49,1,1,0,0,0,9
9,49,1,1,0,0,0,6
10,49,1,1,0,0,0,9
0,50,1,1,51,51,0,9
1,50,1,1,50,54,0,0
2,50,1,1,0,0,0,8
3,50,1,1,0,0,0,9
4,50,1,1,0,0,0,9
5,50,1,1,0,0,0,9
6,50,1,1,0,0,0,8
7,50,1,1,0,0,0,9
8,50,1,1,0,0,0,9
9,50,1,1,0,0,0,6
10,50,1,1,0,0,0,9
0,51,1,1,51,51,0,9
1,51,1,1,50,54,0,0
2,51,1,1,0,0,0,8
3,51,1,1,0,0,0,9
4,51,1,1,0,0,0,9
5,51,1,1,0,0,1,9
6,51,1,1,0,0,0,8
7,51,1,1,0,0,0,9
8,51,1,1,0,0,0,9
9,51,1,1,0,0,0,6
10,51,1,1,0,0,0,9
0,52,1,1,51,51,0,9
1,52,1,1,50,54,0,0
2,52,1,1,0,0,0,8
3,52,1,1,0,0,0,9
4,52,1,1,0,0,0,9
5,52,1,1,0,0,0,9
6,52,1,1,0,0,0,8
7,52,1,1,0,0,0,9
8,52,1,1,0,0,0,9
9,52,1,1,0,0,0,6
10,52,1,1,0,0,0,9
0,54,1,1,51,51,0,9
1,54,1,1,50,54,0,0
2,54,1,1,0,0,0,8
3,54,1,1,0,0,0,9
4,54,1,1,0,0,0,9
5,54,1,1,0,0,0,9
6,54,1,1,0,0,0,8
7,54,1,1,0,0,0,9
8,54,1,1,0,0,0,9
9,54,1,1,0,0,0,6
10,54,1,1,0,0,0,9
0,55,1,1,51,51,0,9
1,55,1,1,50,54,0,0
2,55,1,1,0,0,0,8
3,55,1,1,0,0,0,9
4,55,1,1,0,0,0,9
5,55,1,1,0,0,0,9
6,55,1,1,0,0,0,8
7,55,1,1,0,0,0,9
8,55,1,1,0,0,0,9
9,55,1,1,0,0,0,6
10,55,1,1,0,0,0,9
0,56,1,1,51,51,0,9
1,56,1,1,50,54,0,0
2,56,1,1,0,0,0,8
3,56,1,1,0,0,0,9
4,56,1,1,0,0,0,9
5,56,1,1,0,0,0,9
6,56,1,1,0,0,0,8
7,56,1,1,0,0,0,9
8,56,1,1,0,0,0,9
9,56,1,1,0,0,0,6
10,56,1,1,0,0,0,9
0,58,1,1,51,51,0,9
1,58,1,1,50,54,0,0
2,58,1,1,0,0,0,8
3,58,1,1,0,0,0,9
4,58,1,1,0,0,0,9
5,58,1,1,0,0,0,9
6,58,1,1,0,0,0,8
7,58,1,1,0,0,0,9
8,58,1,1,0,0,0,9
9,58,1,1,0,0,0,6
10,58,1,1,0,0,0,9
0,59,1,1,51,51,0,9
1,59,1,1,50,54,0,0
2,59,1,1,0,0,0,8
3,59,1,1,0,0,0,9
4,59,1,1,0,0,0,9
5,59,1,1,0,0,0,9
6,59,1,1,0,0,0,8
7,59,1,1,0,0,0,9
8,59,1,1,0,0,0,9
9,59,1,1,0,0,0,6
10,59,1,1,0,0,0,9
0,60,1,1,51,51,0,9
1,60,1,1,50,54,0,0
2,60,1,1,0,0,0,8
3,60,1,1,0,0,0,9
4,60,1,1,0,0,0,9
5,60,1,1,0,0,0,9
6,60,1,1,0,0,0,8
7,60,1,1,0,0,0,9
8,60,1,1,0,0,0,9
9,60,1,1,0,0,0,6
10,60,1,1,0,0,0,9
0,61,1,1,51,51,0,9
1,61,1,1,50,54,0,0
2,61,1,1,0,0,0,8
3,61,1,1,0,0,0,9
4,61,1,1,0,0,0,9
5,61,1,1,0,0,0,9
6,61,1,1,0,0,1,8
7,61,1,1,0,0,0,9
8,61,1,1,0,0,0,9
9,61,1,1,0,0,0,6
10,61,1,1,0,0,0,9
0,63,1,1,51,51,0,9
1,63,1,1,50,54,0,0
2,63,1,1,0,0,0,8
3,63,1,1,0,0,0,9
4,63,1,1,0,0,0,9
5,63,1,1,0,0,0,9
6,63,1,1,0,0,0,8
7,63,1,1,0,0,0,9
8,63,1,1,0,0,0,9
9,63,1,1,0,0,0,6
10,63,1,1,0,0,0,9
0,64,1,1,51,51,0,9
1,64,1,1,50,54,0,0
2,64,1,1,0,0,0,8
3,64,1,1,0,0,0,9
4,64,1,1,0,0,0,9
5,64,1,1,0,0,0,9
6,64,1,1,0,0,0,8
7,64,1,1,0,0,0,9
8,64,1,1,0,0,0,9
9,64,1,1,0,0,0,6
10,64,1,1,0,0,0,9
0,65,1,1,51,51,0,9
1,65,1,1,50,54,0,0
2,65,1,1,0,0,0,8
3,65,1,1,0,0,0,9
4,65,1,1,0,0,0,9
5,65,1,1,0,0,0,9
6,65,1,1,0,0,0,8
7,65,1,1,0,0,0,9
8,65,1,1,0,0,0,9
9,65,1,1,0,0,0,6
10,65,1,1,0,0,0,9
0,67,1,1,51,51,0,9
1,67,1,1,50,54,0,0
2,67,1,1,0,0,0,8
3,67,1,1,0,0,0,9
4,67,1,1,0,0,0,9
5,67,1,1,0,0,0,9
6,67,1,1,0,0,0,8
7,67,1,1,0,0,0,9
8,67,1,1,0,0,0,9
9,67,1,1,0,0,0,6
10,67,1,1,0,0,0,9
0,68,1,1,51,51,0,9
1,68,1,1,50,54,0,0
2,68,1,1,0,0,0,8
3,68,1,1,0,0,0,9
4,68,1,1,0,0,0,9
5,68,1,1,0,0,0,9
6,68,1,1,0,0,0,8
7,68,1,1,0,0,0,9
8,68,1,1,0,0,0,9
9,68,1,1,0,0,0,6
10,68,1,1,0,0,0,9
0,69,1,1,51,51,0,9
1,69,1,1,50,54,0,0
2,69,1,1,0,0,0,8
3,69,1,1,0,0,0,9
4,69,1,1,0,0,0,9
5,69,1,1,0,0,0,9
6,69,1,1,0,0,0,8
7,69,1,1,0,0,0,9
8,69,1,1,0,0,0,9
9,69,1,1,0,0,0,6
10,69,1,1,0,0,0,9
0,71,1,1,51,51,0,9
1,71,1,1,50,54,0,0
2,71,1,1,0,0,0,8
3,71,1,1,0,0,0,9
4,71,1,1,0,0,0,9
5,71,1,1,0,0,0,9
6,71,1,1,0,0,0,8
7,71,1,1,0,0,0,9
8,71,1,1,0,0,0,9
9,71,1,1,0,0,0,6
10,71,1,1,0,0,0,9
0,72,1,1,51,51,0,9
1,72,1,1,50,54,0,0
2,72,1,1,0,0,0,8
3,72,1,1,0,0,0,9
4,72,1,1,0,0,0,8
5,72,1,1,0,0,0,9
6,72,1,1,0,0,0,8
7,72,1,1,0,0,0,9
8,72,1,1,0,0,0,9
9,72,1,1,0,0,0,6
10,72,1,1,0,0,0,9
0,73,1,1,51,51,0,9
1,73,1,1,50,54,0,0
2,73,1,1,0,0,0,8
3,73,1,1,0,0,0,9
4,73,1,1,0,0,0,8
5,73,1,1,0,0,0,9
6,73,1,1,0,0,0,8
7,73,1,1,0,0,0,9
8,73,1,1,0,0,0,9
9,73,1,1,0,0,0,6
10,73,1,1,0,0,0,9
0,74,1,1,51,51,0,9
1,74,1,1,50,54,0,0
2,74,1,1,0,0,0,8
3,74,1,1,0,0,0,9
4,74,1,1,0,0,0,8
5,74,1,1,0,0,0,9
6,74,1,1,0,0,0,8
7,74,1,1,0,0,0,9
8,74,1,1,0,0,0,9
9,74,1,1,0,0,0,6
10,74,1,1,0,0,0,9
0,76,1,1,51,51,0,9
1,76,1,1,50,54,0,0
2,76,1,1,0,0,0,8
3,76,1,1,0,0,0,9
4,76,1,1,0,0,0,8
5,76,1,1,0,0,0,9
6,76,1,1,0,0,0,8
7,76,1,1,0,0,0,9
8,76,1,1,0,0,0,9
9,76,1,1,0,0,0,6
10,76,1,1,0,0,0,9
0,77,1,1,51,51,0,9
1,77,1,1,50,54,0,0
2,77,1,1,0,0,0,8
3,77,1,1,0,0,0,9
4,77,1,1,0,0,0,8
5,77,1,1,0,0,0,9
6,77,1,1,0,0,0,8
7,77,1,1,0,0,0,9
8,77,1,1,0,0,0,9
9,77,1,1,0,0,0,6
10,77,1,1,0,0,0,9
0,78,1,1,51,51,0,9
1,78,1,1,50,54,0,0
2,78,1,1,0,0,0,8
3,78,1,1,0,0,0,9
4,78,1,1,0,0,0,8
5,78,1,1,0,0,0,9
6,78,1,1,0,0,0,8
7,78,1,1,0,0,0,9
8,78,1,1,0,0,0,9
9,78,1,1,0,0,0,6
10,78,1,1,0,0,0,9
0,80,1,1,51,51,0,9
1,80,1,1,50,54,0,0
2,80,1,1,0,0,0,8
3,80,1,1,0,0,0,9
4,80,1,1,0,0,0,8
5,80,1,1,0,0,0,9
6,80,1,1,0,0,0,8
7,80,1,1,0,0,0,9
8,80,1,1,0,0,0,9
9,80,1,1,0,0,0,6
10,80,1,1,0,0,0,9
0,81,1,1,51,51,0,9
1,81,1,1,50,54,0,0
2,81,1,1,0,0,0,8
3,81,1,1,0,0,0,9
4,81,1,1,0,0,0,8
5,81,1,1,0,0,0,9
6,81,1,1,0,0,0,8
7,81,1,1,0,0,0,9
8,81,1,1,0,0,1,9
9,81,1,1,0,0,0,6
10,81,1,1,0,0,0,9
0,82,1,1,51,51,0,9
1,82,1,1,50,54,0,0
2,82,1,1,0,0,0,8
3,82,1,1,0,0,0,9
4,82,1,1,0,0,0,8
5,82,1,1,0,0,0,9
6,82,1,1,0,0,0,8
7,82,1,1,0,0,0,9
8,82,1,1,0,0,0,9
9,82,1,1,0,0,0,6
10,82,1,1,0,0,0,9
0,83,1,1,51,51,0,9
1,83,1,1,50,54,0,0
2,83,1,1,0,0,0,8
3,83,1,1,0,0,0,9
4,83,1,1,0,0,0,8
5,83,1,1,0,0,0,9
6,83,1,1,0,0,0,8
7,83,1,1,0,0,0,9
8,83,1,1,0,0,0,9
9,83,1,1,0,0,0,6
10,83,1,1,0,0,0,9
0,85,1,1,51,51,0,9
1,85,1,1,50,54,0,0
2,85,1,1,0,0,0,8
3,85,1,1,0,0,0,9
4,85,1,1,0,0,0,8
5,85,1,1,0,0,0,9
6,85,1,1,0,0,0,8
7,85,1,1,0,0,0,9
8,85,1,1,0,0,0,9
9,85,1,1,0,0,0,6
10,85,1,1,0,0,0,9
0,86,1,1,51,51,0,8
1,86,1,1,50,54,0,0
2,86,1,1,0,0,0,8
3,86,1,1,0,0,0,9
4,86,1,1,0,0,0,8
5,86,1,1,0,0,0,9
6,86,1,1,0,0,0,8
7,86,1,1,0,0,0,9
8,86,1,1,0,0,0,9
9,86,1,1,0,0,0,6
10,86,1,1,0,0,0,9
0,87,1,1,51,51,0,8
1,87,1,1,50,54,0,0
2,87,1,1,0,0,0,8
3,87,1,1,0,0,0,9
4,87,1,1,0,0,0,8
5,87,1,1,0,0,0,9
6,87,1,1,0,0,0,8
7,87,1,1,0,0,0,9
8,87,1,1,0,0,0,9
9,87,1,1,0,0,0,6
10,87,1,1,0,0,0,9
0,89,1,1,51,51,0,8
1,89,1,1,50,54,0,0
2,89,1,1,0,0,0,8
3,89,1,1,0,0,0,9
4,89,1,1,0,0,0,8
5,89,1,1,0,0,0,9
6,89,1,1,0,0,0,8
7,89,1,1,0,0,0,9
8,89,1,1,0,0,0,9
9,89,1,1,0,0,0,6
10,89,1,1,0,0,0,9
0,90,1,1,51,51,0,8
1,90,1,1,50,54,0,0
2,90,1,1,0,0,0,8
3,90,1,1,0,0,0,9
4,90,1,1,0,0,0,8
5,90,1,1,0,0,0,9
6,90,1,1,0,0,0,8
7,90,1,1,0,0,0,9
8,90,1,1,0,0,0,9
9,90,1,1,0,0,0,6
10,90,1,1,0,0,0,9
0,91,1,1,51,51,0,8
1,91,1,1,50,54,0,0
2,91,1,1,0,0,0,8
3,91,1,1,0,0,0,9
4,91,1,1,0,0,0,8
5,91,1,1,0,0,0,9
6,91,1,1,0,0,0,8
7,91,1,1,0,0,0,9
8,91,1,1,0,0,0,9
9,91,1,1,0,0,1,6
10,91,1,1,0,0,0,9
0,92,1,1,51,51,0,8
1,92,1,1,50,54,0,0
2,92,1,1,0,0,0,8
3,92,1,1,0,0,0,9
4,92,1,1,0,0,0,8
5,92,1,1,0,0,0,9
6,92,1,1,0,0,0,8
7,92,1,1,0,0,0,9
8,92,1,1,0,0,0,9
9,92,1,1,0,0,0,6
10,92,1,1,0,0,0,9
0,94,1,1,51,51,0,8
1,94,1,1,50,54,0,0
2,94,1,1,0,0,0,8
3,94,1,1,0,0,0,9
4,94,1,1,0,0,0,8
5,94,1,1,0,0,0,9
6,94,1,1,0,0,0,8
7,94,1,1,0,0,0,9
8,94,1,1,0,0,0,9
9,94,1,1,0,0,0,6
10,94,1,1,0,0,0,9
0,95,1,1,51,51,0,9
1,95,1,1,50,54,0,0
2,95,1,1,0,0,0,8
3,95,1,1,0,0,0,9
4,95,1,1,0,0,0,8
5,95,1,1,0,0,0,9
6,95,1,1,0,0,0,8
7,95,1,1,0,0,0,9
8,95,1,1,0,0,0,9
9,95,1,1,0,0,0,6
10,95,1,1,0,0,0,9
0,96,1,1,51,51,0,9
1,96,1,1,50,54,0,0
2,96,1,1,0,0,0,8
3,96,1,1,0,0,0,9
4,96,1,1,0,0,0,8
5,96,1,1,0,0,0,9
6,96,1,1,0,0,0,8
7,96,1,1,0,0,0,9
8,96,1,1,0,0,0,9
9,96,1,1,0,0,0,6
10,96,1,1,0,0,0,9
0,98,1,1,51,51,0,9
1,98,1,1,50,54,0,0
2,98,1,1,0,0,0,8
3,98,1,1,0,0,0,9
4,98,1,1,0,0,0,8
5,98,1,1,0,0,0,9
6,98,1,1,0,0,0,8
7,98,1,1,0,0,0,9
8,98,1,1,0,0,0,9
9,98,1,1,0,0,0,6
10,98,1,1,0,0,0,9
0,99,1,1,51,51,0,9
1,99,1,1,50,54,0,0
2,99,1,1,0,0,0,8
3,99,1,1,0,0,0,9
4,99,1,1,0,0,0,8
5,99,1,1,0,0,0,9
6,99,1,1,0,0,0,8
7,99,1,1,0,0,0,9
8,99,1,1,0,0,0,9
9,99,1,1,0,0,0,6
10,99,1,1,0,0,0,9
0,100,1,1,51,51,0,9
1,100,1,1,50,54,0,0
2,100,1,1,0,0,0,8
3,100,1,1,0,0,0,9
4,100,1,1,0,0,0,8
5,100,1,1,0,0,0,9
6,100,1,1,0,0,0,8
7,100,1,1,0,0,0,9
8,100,1,1,0,0,0,9
9,100,1,1,0,0,0,6
10,100,1,1,0,0,0,9
0,102,1,1,51,51,0,9
1,102,1,1,50,54,0,0
2,102,1,1,0,0,0,8
3,102,1,1,0,0,0,9
4,102,1,1,0,0,0,8
5,102,1,1,0,0,0,9
