60.000000,0.000000
60.001495,0.157073
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
60.004486,0.314124
