0,0
1,0
2,0
3,0
0,1
1,1
2,1
3,1
0,2
1,2
2,2
3,2
0,3
1,3
2,3
3,3
0,5
1,5
2,5
3,5
0,6
1,6
2,6
3,6
0,7
1,7
2,7
3,7
0,9
1,9
2,9
3,9
0,10
1,10
2,10
3,10
0,11
1,11
2,11
3,11
0,12
1,12
2,12
3,12
0,14
1,14
2,14
3,14
0,15
1,15
2,15
3,15
0,16
1,16
2,16
3,16
0,18
1,18
2,18
3,18
0,19
1,19
2,19
3,19
0,20
1,20
2,20
3,20
0,21
1,21
2,21
3,21
0,23
1,23
2,23
3,23
0,24
1,24
2,24
3,24
0,25
1,25
2,25
3,25
0,27
1,27
2,27
3,27
0,28
1,28
2,28
3,28
0,29
1,29
2,29
3,29
0,30
1,30
2,30
3,30
0,32
1,32
2,32
3,32
0,33
1,33
2,33
3,33
0,34
1,34
2,34
3,34
0,36
1,36
2,36
3,36
0,37
1,37
2,37
3,37
0,38
1,38
2,38
3,38
0,40
1,40
2,40
3,40
0,41
1,41
2,41
3,41
0,42
1,42
2,42
3,42
0,43
1,43
2,43
3,43
0,45
1,45
2,45
3,45
0,46
1,46
2,46
3,46
0,47
1,47
2,47
3,47
0,49
1,49
2,49
3,49
0,50
1,50
2,50
3,50
0,51
1,51
2,51
3,51
0,52
1,52
2,52
3,52
0,54
1,54
2,54
3,54
0,55
1,55
2,55
3,55
0,56
1,56
2,56
3,56
0,58
1,58
2,58
3,58
0,59
1,59
2,59
3,59
0,60
1,60
2,60
3,60
0,61
1,61
2,61
3,61
0,63
1,63
2,63
3,63
0,64
1,64
2,64
3,64
0,65
1,65
2,65
3,65
0,67
1,67
2,67
3,67
0,68
1,68
2,68
3,68
0,69
1,69
2,69
3,69
0,71
1,71
2,71
3,71
0,72
1,72
2,72
3,72
0,73
1,73
2,73
3,73
0,74
1,74
2,74
3,74
0,76
1,76
2,76
3,76
0,77
1,77
2,77
3,77
0,78
1,78
2,78
3,78
0,80
1,80
2,80
3,80
0,81
1,81
2,81
3,81
0,82
1,82
2,82
3,82
0,83
1,83
2,83
3,83
0,85
1,85
2,85
3,85
0,86
1,86
2,86
3,86
0,87
1,87
2,87
3,87
0,89
1,89
2,89
3,89
0,90
1,90
2,90
3,90
0,91
1,91
2,91
3,91
0,92
1,92
2,92
3,92
0,94
1,94
2,94
3,94
0,95
1,95
2,95
3,95
0,96
1,96
2,96
3,96
0,98
1,98
2,98
3,98
0,99
1,99
2,99
3,99
0,100
1,100
2,100
3,100
0,102
1,102
2,102
3,102
0,103
1,103
2,103
3,103
0,104
1,104
2,104
3,104
0,105
1,105
2,105
3,105
0,107
1,107
2,107
3,107
0,108
1,108
2,108
3,108
0,109
1,109
2,109
3,109
0,111
1,111
2,111
3,111
0,112
1,112
2,112
3,112
0,113
1,113
2,113
3,113
0,114
1,114
2,114
3,114
0,116
1,116
2,116
3,116
0,117
1,117
2,117
3,117
0,118
1,118
2,118
3,118
0,120
1,120
2,120
3,120
0,121
1,121
2,121
3,121
0,122
1,122
2,122
3,122
0,123
1,123
2,123
3,123
0,125
1,125
2,125
3,125
0,126
1,126
2,126
3,126
0,127
1,127
2,127
3,127
0,129
1,129
2,129
3,129
0,130
1,130
2,130
3,130
0,131
1,131
2,131
3,131
0,133
1,133
2,133
3,133
0,134
1,134
2,134
3,134
0,135
1,135
2,135
3,135
0,136
1,136
2,136
3,136
0,138
1,138
2,138
3,138
0,139
1,139
2,139
3,139
0,140
1,140
2,140
3,140
0,142
1,142
2,142
3,142
0,143
1,143
2,143
3,143
0,144
1,144
2,144
3,144
0,145
1,145
2,145
3,145
0,147
1,147
2,147
3,147
0,148
1,148
2,148
3,148
0,149
1,149
2,149
3,149
0,151
1,151
2,151
3,151
0,152
1,152
2,152
3,152
0,153
1,153
2,153
3,153
0,154
1,154
2,154
3,154
0,156
1,156
2,156
3,156
0,157
1,157
2,157
3,157
0,158
1,158
2,158
3,158
0,160
1,160
2,160
3,160
0,161
1,161
2,161
3,161
0,162
1,162
2,162
3,162
0,164
1,164
2,164
3,164
0,165
1,165
2,165
3,165
0,166
1,166
2,166
3,166
0,167
1,167
2,167
3,167
0,169
1,169
2,169
3,169
0,170
1,170
2,170
3,170
0,171
1,171
